MSN,YYYYMM,Value,Description
DKEIEUS,201502,1.595,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201503,0.354,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201504,0.263,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201505,0.353,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201506,0.334,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201507,0.323,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201508,0.302,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201509,0.276,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201510,0.266,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201511,0.338,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201512,0.337,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201513,5.297,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201601,0.502,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201602,0.353,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201603,0.279,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201604,0.259,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201605,0.34,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201606,0.293,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
DKEIEUS,201607,0.342,"Distillate Fuel, Including Kerosene-Type Jet Fuel, Oil Electric Power Sector CO2 Emissions"
PCEIEUS,197301,0.128,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197302,0.106,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197303,0.083,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197304,0.13,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197305,0.167,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197306,0.171,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197307,0.15,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197308,0.166,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197309,0.116,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197310,0.102,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197311,0.087,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197312,0.152,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197313,1.559,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197401,0.183,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197402,0.148,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197403,0.156,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197404,0.11,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197405,0.093,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197406,0.08,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197407,0.096,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197408,0.098,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197409,0.093,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197410,0.296,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197411,0.303,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197412,0.266,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197413,1.922,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197501,0.034,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197502,0.025,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197503,0.013,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197504,0.013,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197505,0.009,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197506,0.019,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197507,0.022,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197508,0.014,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197509,0.017,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197510,0.016,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197511,0.017,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197512,0.018,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197513,0.216,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197601,0.017,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197602,0.017,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197603,0.018,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197604,0.013,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197605,0.014,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197606,0.015,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197607,0.018,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197608,0.016,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197609,0.015,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197610,0.023,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197611,0.023,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197612,0.02,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197613,0.209,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197701,0.014,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197702,0.016,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197703,0.028,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197704,0.036,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197705,0.024,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197706,0.029,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197707,0.036,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197708,0.034,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197709,0.025,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197710,0.018,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197711,0.02,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197712,0.02,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197713,0.3,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197801,0.03,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197802,0.169,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197803,0.198,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197804,0.12,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197805,0.085,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197806,0.095,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197807,0.098,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197808,0.094,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197809,0.087,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197810,0.075,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197811,0.082,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197812,0.091,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197813,1.225,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197901,0.103,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197902,0.099,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197903,0.067,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197904,0.046,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197905,0.072,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197906,0.077,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197907,0.072,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197908,0.072,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197909,0.053,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197910,0.049,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197911,0.056,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197912,0.06,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,197913,0.824,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198001,0.168,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198002,0.066,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198003,0.04,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198004,0.022,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198005,0.034,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198006,0.034,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198007,0.033,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198008,0.047,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198009,0.035,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198010,0.025,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198011,0.021,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198012,0.027,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198013,0.551,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198101,0.032,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198102,0.026,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198103,0.028,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198104,0.022,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198105,0.044,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198106,0.041,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198107,0.034,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198108,0.041,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198109,0.04,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198110,0.046,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198111,0.036,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198112,0.037,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198113,0.427,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198201,0.031,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198202,0.029,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198203,0.013,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198204,0.033,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198205,0.037,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198206,0.041,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198207,0.034,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198208,0.039,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198209,0.029,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198210,0.051,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198211,0.056,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198212,0.067,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198213,0.459,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198301,0.051,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198302,0.057,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198303,0.051,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198304,0.074,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198305,0.091,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198306,0.07,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198307,0.077,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198308,0.073,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198309,0.076,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198310,0.067,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198311,0.052,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198312,0.064,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198313,0.804,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198401,0.073,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198402,0.064,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198403,0.056,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198404,0.068,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198405,0.071,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198406,0.071,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198407,0.068,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198408,0.061,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198409,0.066,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198410,0.06,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198411,0.054,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198412,0.062,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198413,0.774,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198501,0.055,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198502,0.051,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198503,0.051,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198504,0.049,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198505,0.041,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198506,0.066,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198507,0.06,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198508,0.058,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198509,0.074,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198510,0.072,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198511,0.072,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198512,0.062,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198513,0.712,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198601,0.047,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198602,0.046,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198603,0.071,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198604,0.071,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198605,0.077,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198606,0.075,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198607,0.081,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198608,0.097,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198609,0.096,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198610,0.08,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198611,0.105,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198612,0.116,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198613,0.962,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198701,0.086,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198702,0.088,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198703,0.085,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198704,0.071,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198705,0.095,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198706,0.08,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198707,0.087,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198708,0.096,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198709,0.095,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198710,0.109,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198711,0.084,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198712,0.094,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198713,1.069,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198801,0.074,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198802,0.083,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198803,0.11,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198804,0.101,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198805,0.101,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198806,0.129,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198807,0.143,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198808,0.125,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198809,0.095,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198810,0.092,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198811,0.095,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198812,0.111,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198813,1.258,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198901,0.145,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198902,0.1,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198903,0.107,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198904,0.116,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198905,0.109,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198906,0.117,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198907,0.179,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198908,0.177,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198909,0.165,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198910,0.121,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198911,0.101,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198912,0.152,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,198913,1.591,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199001,0.153,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199002,0.236,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199003,0.236,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199004,0.231,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199005,0.29,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199006,0.251,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199007,0.281,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199008,0.273,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199009,0.297,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199010,0.326,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199011,0.231,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199012,0.296,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199013,3.101,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199101,0.306,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199102,0.236,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199103,0.302,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199104,0.3,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199105,0.273,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199106,0.208,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199107,0.255,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199108,0.233,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199109,0.214,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199110,0.207,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199111,0.217,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199112,0.243,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199113,2.995,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199201,0.327,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199202,0.351,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199203,0.383,Petroleum Coke Electric Power Sector CO2 Emissions
PCEIEUS,199204,0.302,Petroleum Coke Electric Power Sector CO2 Emissions
